time_s,imu_f_ax,imu_f_ay,imu_f_az,imu_f_gx,imu_f_gy,imu_f_gz,imu_p_ax,imu_p_ay,imu_p_az,imu_p_gx,imu_p_gy,imu_p_gz,frame_pitch,frame_roll,frame_yaw,pay_pitch,pay_roll,pay_yaw,rel_pitch,rel_roll,p_err,t_vel_p,ff_pitch,cam_pr,vel_err_p,vq_pitch,r_err,t_vel_r,ff_roll,cam_rr,vel_err_r,vq_roll,elec_p,elec_r,off_p,off_r
9.8947,0.192,-0.05,10.35,-0.65,2.94,2.6,-6.761,1.04,-6.448,-58.99,150.3,-3.96,-0.124,0.724,-0.301,-9.636,15.287,2.065,-9.449,14.509,9.636,0.357,0.0,2.623,-2.266,-0.189,-15.287,-1.041,-0.0,1.03,-2.07,-0.308,0.99,4.301,4.139,3.755
9.9237,-2.054,0.249,9.802,-0.29,3.91,2.13,-7.697,2.477,-10.428,-11.23,-59.03,-6.18,-0.124,0.724,-0.301,-9.636,15.287,2.065,-9.449,14.509,9.636,0.357,0.0,2.623,-2.266,-0.189,-15.287,-1.041,-0.0,1.03,-2.07,-0.308,0.99,4.301,4.139,3.755
9.9576,-0.824,-0.903,11.167,1.32,-3.77,-6.21,0.974,2.831,-9.135,50.52,-123.12,13.98,0.398,0.611,-0.321,-13.117,15.136,1.045,-13.453,14.449,13.117,0.478,-0.0,-2.149,2.627,0.301,-15.136,-1.037,0.0,-0.882,-0.155,-0.078,0.501,4.294,4.139,3.755
9.9846,0.472,0.644,10.195,0.52,0.03,-1.03,-5.346,1.569,-9.509,23.59,-176.03,-2.15,0.212,0.699,-0.351,-16.235,14.543,0.306,-16.38,13.763,13.117,0.478,-0.0,-2.149,2.627,0.301,-15.136,-1.037,0.0,-0.882,-0.155,-0.078,0.501,4.294,4.139,3.755
10.0111,1.183,0.445,10.285,-0.71,1.35,1.74,-4.991,2.18,-9.221,15.55,-247.92,1.99,0.033,0.716,-0.321,-21.505,14.672,-1.024,-21.469,13.852,21.505,0.771,0.0,-4.327,5.098,0.549,-14.672,-1.018,-0.0,-0.271,-0.747,-0.15,5.805,4.221,4.139,3.755
10.0397,-3.031,-0.163,9.237,-0.66,5.49,1.9,2.106,2.154,-9.716,31.75,-78.49,-20.39,0.66,0.687,-0.269,-23.669,14.195,-1.64,-24.255,13.408,23.669,0.847,0.0,-1.37,2.217,0.262,-14.195,-0.998,-0.0,-0.554,-0.444,-0.113,5.464,4.167,4.139,3.755
10.0397,-3.031,-0.163,9.237,-0.66,5.49,1.9,2.106,2.154,-9.716,31.75,-78.49,-20.39,0.66,0.687,-0.269,-23.669,14.195,-1.64,-24.255,13.408,23.669,0.847,0.0,-1.37,2.217,0.262,-14.195,-0.998,-0.0,-0.554,-0.444,-0.113,5.464,4.167,4.139,3.755
10.1012,0.685,1.176,9.515,-0.29,2.47,-1.98,-3.83,2.095,-7.482,-34.7,252.35,2.12,0.004,0.781,-0.355,-16.272,13.824,0.461,-16.206,12.965,20.429,0.734,-0.0,2.523,-1.789,-0.139,-13.482,-0.968,0.0,-0.286,-0.682,-0.142,5.904,4.084,4.139,3.755
10.1012,0.685,1.176,9.515,-0.29,2.47,-1.98,-3.83,2.095,-7.482,-34.7,252.35,2.12,0.004,0.781,-0.355,-16.272,13.824,0.461,-16.206,12.965,16.272,0.589,0.0,4.404,-3.815,-0.342,-13.824,-0.984,-0.0,0.606,-1.59,-0.251,0.164,4.112,4.139,3.755
10.1580,-0.33,-0.453,10.125,-1.59,4.97,6.38,-8.629,0.795,-5.678,-48.42,68.51,-14.87,-0.176,0.597,-0.262,-9.684,15.505,2.259,-9.45,14.858,9.684,0.359,0.0,1.196,-0.837,-0.046,-15.505,-1.06,-0.0,0.845,-1.905,-0.29,0.99,4.344,4.139,3.755
10.1580,-0.33,-0.453,10.125,-1.59,4.97,6.38,-8.629,0.795,-5.678,-48.42,68.51,-14.87,-0.176,0.597,-0.262,-9.684,15.505,2.259,-9.45,14.858,9.684,0.359,0.0,1.196,-0.837,-0.046,-15.505,-1.06,-0.0,0.845,-1.905,-0.29,0.99,4.344,4.139,3.755
10.2174,1.463,-0.148,10.317,1.37,-6.64,-4.07,-0.413,2.333,-8.653,47.34,-111.03,2.73,0.245,0.646,-0.251,-11.758,15.536,1.815,-11.938,14.816,11.758,0.431,-0.0,-1.672,2.103,0.249,-15.536,-1.062,0.0,-0.312,-0.751,-0.152,0.686,4.339,4.139,3.755
10.2174,1.463,-0.148,10.317,1.37,-6.64,-4.07,-0.413,2.333,-8.653,47.34,-111.03,2.73,-0.11,0.639,-0.362,-13.364,14.813,0.916,-13.194,14.11,13.364,0.488,-0.0,-1.938,2.425,0.281,-14.813,-1.032,0.0,-0.826,-0.205,-0.086,0.532,4.252,4.139,3.755
10.2717,1.051,0.031,9.977,-1.27,3.88,2.35,-3.595,2.052,-8.074,28.61,-247.92,5.32,-0.522,0.723,-0.326,-22.088,14.63,-1.269,-21.5,13.794,22.088,0.792,0.0,-4.327,5.119,0.552,-14.63,-1.026,-0.0,-0.499,-0.526,-0.125,5.801,4.214,4.139,3.755
10.2717,1.051,0.031,9.977,-1.27,3.88,2.35,-3.595,2.052,-8.074,28.61,-247.92,5.32,-0.522,0.723,-0.326,-22.088,14.63,-1.269,-21.5,13.794,22.088,0.792,0.0,-4.327,5.119,0.552,-14.63,-1.026,-0.0,-0.499,-0.526,-0.125,5.801,4.214,4.139,3.755
10.3308,2.375,-0.436,10.23,2.16,-10.19,-1.07,-1.683,3.062,-7.153,5.49,165.57,-11.29,-0.173,0.582,-0.35,-19.992,13.538,-0.582,-19.75,12.872,23.617,0.846,0.0,0.024,0.822,0.123,-14.022,-1.0,-0.0,-0.586,-0.414,-0.112,5.534,4.15,4.139,3.755
10.3308,2.375,-0.436,10.23,2.16,-10.19,-1.07,-1.683,3.062,-7.153,5.49,165.57,-11.29,-0.173,0.582,-0.35,-19.992,13.538,-0.582,-19.75,12.872,19.992,0.719,-0.0,2.89,-2.171,-0.176,-13.538,-0.98,0.0,-0.096,-0.884,-0.168,6.015,4.101,4.139,3.755
10.3891,1.094,-0.251,10.039,-0.89,-0.14,3.11,-2.252,2.325,-11.844,-68.71,252.35,10.15,-0.413,0.75,-0.347,-10.456,14.807,1.589,-9.983,14.012,10.456,0.386,-0.0,4.404,-4.018,-0.363,-14.807,-1.037,-0.0,1.199,-2.236,-0.331,0.925,4.24,4.139,3.755
10.3891,1.094,-0.251,10.039,-0.89,-0.14,3.11,-2.252,2.325,-11.844,-68.71,252.35,10.15,-0.413,0.75,-0.347,-10.456,14.807,1.589,-9.983,14.012,10.456,0.386,-0.0,4.404,-4.018,-0.363,-14.807,-1.037,-0.0,1.199,-2.236,-0.331,0.925,4.24,4.139,3.755
10.4520,-1.539,-0.05,10.025,0.7,-2.38,-2.93,-2.203,3.188,-10.932,30.84,-98.57,14.76,0.072,0.618,-0.238,-11.961,15.421,1.645,-11.97,14.737,11.961,0.439,-0.0,-1.72,2.16,0.255,-15.421,-1.066,0.0,-0.538,-0.528,-0.127,0.682,4.329,4.139,3.755
10.4798,1.192,0.132,10.403,1.6,-5.9,-4.87,-1.471,2.197,-8.395,42.78,-84.24,1.16,-0.174,0.605,-0.366,-13.272,14.675,0.941,-13.038,14.01,11.961,0.439,-0.0,-1.72,2.16,0.255,-15.421,-1.066,0.0,-0.538,-0.528,-0.127,0.682,4.329,4.139,3.755
10.5055,0.417,0.323,10.113,0.25,-1.13,0.25,-4.46,2.178,-10.074,-0.25,-166.71,-0.5,-0.308,0.684,-0.365,-16.225,14.557,0.252,-15.854,13.802,16.225,0.588,-0.0,-2.91,3.498,0.39,-14.557,-1.031,0.0,0.004,-1.035,-0.188,0.207,4.215,4.139,3.755
10.5351,1.41,0.146,9.864,-1.33,4.32,0.48,-4.735,2.082,-8.724,26.78,-247.92,5.88,-0.308,0.684,-0.365,-16.225,14.557,0.252,-15.854,13.802,16.225,0.588,-0.0,-2.91,3.498,0.39,-14.557,-1.031,0.0,0.004,-1.035,-0.188,0.207,4.215,4.139,3.755
10.5351,1.41,0.146,9.864,-1.33,4.32,0.48,-4.735,2.082,-8.724,26.78,-247.92,5.88,-0.652,0.715,-0.347,-21.434,14.682,-1.157,-20.717,13.857,21.434,0.77,0.0,-4.327,5.097,0.551,-14.682,-1.037,-0.0,-0.467,-0.57,-0.132,5.897,4.221,4.139,3.755
10.5912,1.853,-0.256,10.24,1.86,-10.35,-4.69,-0.931,3.639,-9.214,15.37,171.04,-16.68,-0.506,0.613,-0.365,-20.847,13.501,-0.79,-20.273,12.797,20.847,0.75,-0.0,2.985,-2.236,-0.182,-13.501,-0.987,0.0,-0.268,-0.719,-0.15,5.951,4.092,4.139,3.755
10.5912,1.853,-0.256,10.24,1.86,-10.35,-4.69,-0.931,3.639,-9.214,15.37,171.04,-16.68,-0.506,0.613,-0.365,-20.847,13.501,-0.79,-20.273,12.797,20.847,0.75,-0.0,2.985,-2.236,-0.182,-13.501,-0.987,0.0,-0.268,-0.719,-0.15,5.951,4.092,4.139,3.755
10.6525,1.623,0.096,9.61,-0.91,-0.66,1.65,-2.488,2.532,-12.58,-72.34,252.35,7.63,-0.891,0.725,-0.364,-11.211,14.589,1.425,-10.261,13.834,11.211,0.413,-0.0,4.404,-3.991,-0.359,-14.589,-1.037,-0.0,1.263,-2.299,-0.341,0.891,4.219,4.139,3.755
10.6525,1.623,0.096,9.61,-0.91,-0.66,1.65,-2.488,2.532,-12.58,-72.34,252.35,7.63,-0.891,0.725,-0.364,-11.211,14.589,1.425,-10.261,13.834,11.211,0.413,-0.0,4.404,-3.991,-0.359,-14.589,-1.037,-0.0,1.263,-2.299,-0.341,0.891,4.219,4.139,3.755
10.7076,-2.224,0.433,9.931,0.56,-0.94,-2.43,-2.825,2.941,-11.483,25.16,-89.95,8.77,-0.627,0.621,-0.248,-12.221,15.434,1.599,-11.533,14.771,12.221,0.449,-0.0,-1.57,2.019,0.242,-15.434,-1.076,0.0,-0.439,-0.637,-0.142,0.735,4.333,4.139,3.755
10.7076,-2.224,0.433,9.931,0.56,-0.94,-2.43,-2.825,2.941,-11.483,25.16,-89.95,8.77,-0.627,0.621,-0.248,-12.221,15.434,1.599,-11.533,14.771,12.221,0.449,-0.0,-1.57,2.019,0.242,-15.434,-1.076,0.0,-0.439,-0.637,-0.142,0.735,4.333,4.139,3.755
10.7698,0.385,0.357,10.005,0.27,-0.49,0.26,-3.94,2.296,-10.112,3.39,-130.39,-1.21,-1.105,0.722,-0.372,-15.691,14.49,0.359,-14.525,13.711,15.691,0.57,-0.0,-2.276,2.846,0.326,-14.49,-1.037,0.0,-0.059,-0.978,-0.183,0.37,4.204,4.139,3.755
10.7698,0.385,0.357,10.005,0.27,-0.49,0.26,-3.94,2.296,-10.112,3.39,-130.39,-1.21,-1.105,0.722,-0.372,-15.691,14.49,0.359,-14.525,13.711,15.691,0.57,-0.0,-2.276,2.846,0.326,-14.49,-1.037,0.0,-0.059,-0.978,-0.183,0.37,4.204,4.139,3.755
10.8253,-3.833,0.532,10.396,-0.74,5.92,2.64,-1.128,1.598,-8.766,30.57,-244.66,-11.05,-0.718,0.715,-0.253,-25.181,14.428,-2.091,-24.396,13.568,25.181,0.901,0.0,-4.27,5.171,0.56,-14.428,-1.036,-0.0,-0.534,-0.503,-0.126,5.447,4.186,4.139,3.755
10.8535,-0.879,-0.613,11.435,1.98,-5.69,-8.59,0.797,4.011,-11.945,22.13,174.08,-17.17,-0.334,0.627,-0.383,-22.051,13.581,-1.163,-21.648,12.855,25.181,0.901,0.0,-4.27,5.171,0.56,-14.428,-1.036,-0.0,-0.534,-0.503,-0.126,5.447,4.186,4.139,3.755
10.8877,0.335,1.049,9.773,0.73,-0.06,-0.71,-2.357,1.87,-6.03,-17.78,252.35,-3.71,-0.667,0.691,-0.37,-17.458,13.53,0.013,-16.727,12.768,22.051,0.792,-0.0,3.038,-2.246,-0.182,-13.581,-1.0,0.0,-0.386,-0.614,-0.139,5.783,4.099,4.139,3.755
10.9133,0.587,0.713,10.159,-0.99,2.45,-0.52,-2.339,2.84,-13.417,-68.08,252.35,7.38,-0.688,0.77,-0.395,-12.518,14.334,1.11,-11.768,13.52,12.518,0.459,0.0,4.404,-3.945,-0.353,-14.334,-1.035,-0.0,1.188,-2.223,-0.333,0.707,4.18,4.139,3.755
10.9133,0.587,0.713,10.159,-0.99,2.45,-0.52,-2.339,2.84,-13.417,-68.08,252.35,7.38,-0.688,0.77,-0.395,-12.518,14.334,1.11,-11.768,13.52,12.518,0.459,0.0,4.404,-3.945,-0.353,-14.334,-1.035,-0.0,1.188,-2.223,-0.333,0.707,4.18,4.139,3.755
10.9729,-1.975,0.807,8.839,-0.57,3.16,4.08,-5.215,2.772,-11.732,4.78,-55.26,-3.46,-0.339,0.628,-0.21,-12.097,15.488,1.763,-11.696,14.809,12.097,0.445,0.0,-0.964,1.409,0.182,-15.488,-1.087,-0.0,-0.083,-1.004,-0.188,0.715,4.338,4.139,3.755
10.9729,-1.975,0.807,8.839,-0.57,3.16,4.08,-5.215,2.772,-11.732,4.78,-55.26,-3.46,-0.339,0.628,-0.21,-12.097,15.488,1.763,-11.696,14.809,12.097,0.445,0.0,-0.964,1.409,0.182,-15.488,-1.087,-0.0,-0.083,-1.004,-0.188,0.715,4.338,4.139,3.755
11.0261,1.793,0.692,8.356,0.95,-3.55,-1.43,-4.332,1.981,-9.699,17.22,-114.67,-1.04,-1.156,0.702,-0.389,-15.66,14.356,0.401,-14.444,13.6,15.66,0.569,-0.0,-2.001,2.571,0.299,-14.356,-1.04,0.0,-0.301,-0.74,-0.156,0.38,4.19,4.139,3.755
11.0261,1.793,0.692,8.356,0.95,-3.55,-1.43,-4.332,1.981,-9.699,17.22,-114.67,-1.04,-1.156,0.702,-0.389,-15.66,14.356,0.401,-14.444,13.6,15.66,0.569,-0.0,-2.001,2.571,0.299,-14.356,-1.04,0.0,-0.301,-0.74,-0.156,0.38,4.19,4.139,3.755
11.0871,-2.045,-0.994,11.195,-2.31,7.68,7.99,-2.661,1.879,-8.392,28.68,-247.92,-12.59,-1.335,0.579,-0.27,-25.117,14.469,-2.088,-23.715,13.74,20.34,0.733,-0.0,-4.327,5.06,0.549,-14.647,-1.054,-0.0,-0.111,-0.943,-0.181,6.15,4.209,4.139,3.755
11.0871,-2.045,-0.994,11.195,-2.31,7.68,7.99,-2.661,1.879,-8.392,28.68,-247.92,-12.59,-1.335,0.579,-0.27,-25.117,14.469,-2.088,-23.715,13.74,25.117,0.9,0.0,-4.327,5.227,0.567,-14.469,-1.047,-0.0,-0.501,-0.546,-0.133,5.53,4.207,4.139,3.755
11.1444,1.116,0.888,10.02,0.58,0.39,0.2,-3.02,2.139,-5.126,-10.03,252.35,-6.53,-1.504,0.63,-0.354,-18.672,13.489,-0.194,-17.106,12.789,18.672,0.675,0.0,4.404,-3.73,-0.329,-13.489,-1.006,0.0,0.175,-1.181,-0.21,0.054,4.091,4.139,3.755
11.1444,1.116,0.888,10.02,0.58,0.39,0.2,-3.02,2.139,-5.126,-10.03,252.35,-6.53,-1.504,0.63,-0.354,-18.672,13.489,-0.194,-17.106,12.789,18.672,0.675,0.0,4.404,-3.73,-0.329,-13.489,-1.006,0.0,0.175,-1.181,-0.21,0.054,4.091,4.139,3.755
11.2054,0.278,-0.103,10.274,-1.02,3.57,3.4,-7.62,0.939,-6.024,-66.48,125.22,-5.16,-1.51,0.641,-0.325,-10.715,15.246,1.793,-9.151,14.604,10.715,0.397,0.0,2.185,-1.788,-0.137,-15.246,-1.085,-0.0,1.16,-2.245,-0.338,1.026,4.313,4.139,3.755
11.2054,0.278,-0.103,10.274,-1.02,3.57,3.4,-7.62,0.939,-6.024,-66.48,125.22,-5.16,-1.51,0.641,-0.325,-10.715,15.246,1.793,-9.151,14.604,10.715,0.397,0.0,2.185,-1.788,-0.137,-15.246,-1.085,-0.0,1.16,-2.245,-0.338,1.026,4.313,4.139,3.755
11.2598,0.493,-0.646,10.144,1.61,-6.54,-6.84,0.967,2.703,-8.916,54.71,-111.15,10.16,-1.072,0.545,-0.361,-13.826,14.919,0.814,-12.7,14.334,13.826,0.506,-0.0,-1.94,2.446,0.287,-14.919,-1.073,0.0,-0.955,-0.118,-0.083,0.593,4.28,4.139,3.755
11.2883,0.898,0.608,9.792,0.68,-0.95,-0.97,-4.19,1.902,-9.7,19.62,-127.31,-3.79,-1.294,0.639,-0.391,-16.032,14.368,0.32,-14.679,13.677,16.032,0.583,-0.0,-2.222,2.805,0.324,-14.368,-1.05,0.0,-0.342,-0.707,-0.154,0.351,4.199,4.139,3.755
11.2883,0.898,0.608,9.792,0.68,-0.95,-0.97,-4.19,1.902,-9.7,19.62,-127.31,-3.79,-1.294,0.639,-0.391,-16.032,14.368,0.32,-14.679,13.677,16.032,0.583,-0.0,-2.222,2.805,0.324,-14.368,-1.05,0.0,-0.342,-0.707,-0.154,0.351,4.199,4.139,3.755
11.3497,0.579,0.093,6.428,-1.12,2.01,6.2,-1.223,2.063,-8.898,29.43,-247.92,-14.83,-1.807,0.676,-0.277,-25.396,14.447,-2.15,-23.528,13.596,25.396,0.91,0.0,-4.327,5.237,0.569,-14.447,-1.055,-0.0,-0.514,-0.542,-0.135,5.987,4.212,4.139,3.755
11.3757,-0.486,-0.464,10.355,1.69,-7.67,-7.45,1.158,3.491,-11.586,23.52,140.15,-15.64,-1.509,0.651,-0.359,-22.917,13.624,-1.406,-21.343,12.849,22.917,0.823,-0.0,2.446,-1.623,-0.117,-13.624,-1.02,0.0,-0.41,-0.61,-0.143,5.82,4.098,4.139,3.755
11.4076,0.831,1.434,9.512,0.68,-0.02,0.42,-2.728,2.102,-5.885,-16.44,252.35,-5.25,-1.509,0.651,-0.359,-22.917,13.624,-1.406,-21.343,12.849,22.917,0.823,-0.0,2.446,-1.623,-0.117,-13.624,-1.02,0.0,-0.41,-0.61,-0.143,5.82,4.098,4.139,3.755
11.4076,0.831,1.434,9.512,0.68,-0.02,0.42,-2.728,2.102,-5.885,-16.44,252.35,-5.25,-1.891,0.751,-0.361,-18.486,13.629,-0.207,-16.535,12.805,18.486,0.669,-0.0,4.404,-3.736,-0.329,-13.629,-1.021,0.0,0.287,-1.308,-0.227,0.124,4.093,4.139,3.755
11.4620,0.065,-0.292,10.048,-1.34,4.83,4.15,-7.477,0.958,-6.109,-58.66,91.65,-7.07,-2.002,0.664,-0.323,-10.926,15.309,1.715,-8.871,14.66,10.926,0.405,0.0,1.6,-1.195,-0.076,-15.309,-1.097,-0.0,1.024,-2.121,-0.325,1.061,4.32,4.139,3.755
11.4620,0.065,-0.292,10.048,-1.34,4.83,4.15,-7.477,0.958,-6.109,-58.66,91.65,-7.07,-2.002,0.664,-0.323,-10.926,15.309,1.715,-8.871,14.66,10.926,0.405,0.0,1.6,-1.195,-0.076,-15.309,-1.097,-0.0,1.024,-2.121,-0.325,1.061,4.32,4.139,3.755
11.5218,0.903,-0.687,9.799,1.68,-7.25,-7.0,0.912,2.705,-8.402,52.48,-89.38,8.61,-1.517,0.578,-0.37,-13.682,14.828,0.833,-12.112,14.221,12.47,0.459,0.0,-0.884,1.343,0.178,-15.502,-1.106,-0.0,-0.028,-1.078,-0.2,0.816,4.343,4.139,3.755
11.5218,0.903,-0.687,9.799,1.68,-7.25,-7.0,0.912,2.705,-8.402,52.48,-89.38,8.61,-1.517,0.578,-0.37,-13.682,14.828,0.833,-12.112,14.221,13.682,0.501,-0.0,-1.56,2.061,0.25,-14.828,-1.078,0.0,-0.916,-0.162,-0.09,0.665,4.266,4.139,3.755
11.5805,1.69,0.608,9.941,-0.71,0.58,1.13,-4.569,2.389,-9.032,-0.22,-230.08,1.3,-1.909,0.738,-0.377,-19.143,14.726,-0.552,-17.175,13.898,19.143,0.692,0.0,-4.016,4.708,0.516,-14.726,-1.075,-0.0,0.004,-1.079,-0.201,0.046,4.226,4.139,3.755
11.5805,1.69,0.608,9.941,-0.71,0.58,1.13,-4.569,2.389,-9.032,-0.22,-230.08,1.3,-1.909,0.738,-0.377,-19.143,14.726,-0.552,-17.175,13.898,19.143,0.692,0.0,-4.016,4.708,0.516,-14.726,-1.075,-0.0,0.004,-1.079,-0.201,0.046,4.226,4.139,3.755
11.6355,-2.258,0.266,10.075,1.33,-3.41,-5.82,3.96,2.792,-10.603,35.48,50.43,-17.99,-1.053,0.627,-0.312,-24.571,13.861,-1.875,-23.451,13.098,24.571,0.882,-0.0,0.88,0.002,0.047,-13.861,-1.04,0.0,-0.619,-0.421,-0.122,5.563,4.129,4.139,3.755
11.6355,-2.258,0.266,10.075,1.33,-3.41,-5.82,3.96,2.792,-10.603,35.48,50.43,-17.99,-1.053,0.627,-0.312,-24.571,13.861,-1.875,-23.451,13.098,24.571,0.882,-0.0,0.88,0.002,0.047,-13.861,-1.04,0.0,-0.619,-0.421,-0.122,5.563,4.129,4.139,3.755
11.6972,0.371,0.429,10.046,-0.35,2.12,-1.04,-2.891,2.158,-10.1,-54.97,252.35,9.77,-1.527,0.759,-0.39,-15.486,13.837,0.463,-13.899,13.034,15.486,0.565,0.0,4.404,-3.84,-0.339,-13.837,-1.041,-0.0,0.959,-2.0,-0.312,0.446,4.121,4.139,3.755
11.6972,0.371,0.429,10.046,-0.35,2.12,-1.04,-2.891,2.158,-10.1,-54.97,252.35,9.77,-1.527,0.759,-0.39,-15.486,13.837,0.463,-13.899,13.034,15.486,0.565,0.0,4.404,-3.84,-0.339,-13.837,-1.041,-0.0,0.959,-2.0,-0.312,0.446,4.121,4.139,3.755
11.7523,-2.037,-0.405,10.192,-2.01,9.06,7.04,-8.678,0.7,-6.956,-24.75,-25.25,-16.12,-1.296,0.678,-0.259,-12.14,15.492,1.706,-10.785,14.797,12.14,0.448,0.0,-0.441,0.889,0.133,-15.492,-1.115,-0.0,0.432,-1.547,-0.259,0.827,4.336,4.139,3.755
11.7523,-2.037,-0.405,10.192,-2.01,9.06,7.04,-8.678,0.7,-6.956,-24.75,-25.25,-16.12,-1.296,0.678,-0.259,-12.14,15.492,1.706,-10.785,14.797,12.14,0.448,0.0,-0.441,0.889,0.133,-15.492,-1.115,-0.0,0.432,-1.547,-0.259,0.827,4.336,4.139,3.755
11.8130,1.298,0.493,10.333,1.49,-4.23,-1.58,-3.134,2.331,-8.201,37.21,-72.28,-5.57,-1.158,0.667,-0.391,-14.79,14.372,0.606,-13.573,13.659,14.79,0.541,-0.0,-1.262,1.802,0.226,-14.372,-1.068,0.0,-0.649,-0.419,-0.123,0.486,4.197,4.139,3.755
11.8424,0.713,-0.01,10.254,0.34,-1.66,0.31,-4.72,2.269,-9.975,-3.23,-190.98,3.66,-1.205,0.747,-0.399,-18.016,14.444,-0.259,-16.749,13.618,14.79,0.541,-0.0,-1.262,1.802,0.226,-14.372,-1.068,0.0,-0.649,-0.419,-0.123,0.486,4.197,4.139,3.755
11.8690,0.553,0.062,9.936,-1.5,5.62,0.29,-3.83,1.603,-8.254,26.22,-247.92,7.06,-1.386,0.785,-0.383,-23.05,14.549,-1.686,-21.604,13.621,23.05,0.829,0.0,-4.327,5.156,0.563,-14.549,-1.078,-0.0,-0.458,-0.62,-0.148,5.788,4.193,4.139,3.755
11.8997,-2.832,0.864,8.995,-0.15,1.67,0.61,1.528,2.101,-10.423,31.64,-43.6,-12.9,-0.854,0.701,-0.292,-25.166,14.003,-2.095,-24.246,13.155,23.05,0.829,0.0,-4.327,5.156,0.563,-14.549,-1.078,-0.0,-0.458,-0.62,-0.148,5.788,4.193,4.139,3.755
11.8997,-2.832,0.864,8.995,-0.15,1.67,0.61,1.528,2.101,-10.423,31.64,-43.6,-12.9,-0.854,0.701,-0.292,-25.166,14.003,-2.095,-24.246,13.155,25.166,0.903,0.0,-0.761,1.664,0.214,-14.003,-1.055,-0.0,-0.552,-0.503,-0.134,5.465,4.136,4.139,3.755
11.9573,-0.261,-0.002,10.546,-0.31,4.11,-2.11,-3.669,2.052,-9.4,-38.52,252.35,4.41,-1.111,0.781,-0.407,-16.187,13.602,0.291,-15.014,12.764,16.187,0.59,0.0,4.404,-3.815,-0.335,-13.602,-1.039,-0.0,0.672,-1.712,-0.279,0.31,4.088,4.139,3.755
11.9573,-0.261,-0.002,10.546,-0.31,4.11,-2.11,-3.669,2.052,-9.4,-38.52,252.35,4.41,-1.111,0.781,-0.407,-16.187,13.602,0.291,-15.014,12.764,16.187,0.59,0.0,4.404,-3.815,-0.335,-13.602,-1.039,-0.0,0.672,-1.712,-0.279,0.31,4.088,4.139,3.755
12.0157,0.048,-0.01,8.696,-1.14,4.84,5.18,-8.449,1.038,-6.687,-41.81,18.35,-11.83,-1.187,0.712,-0.289,-11.285,15.57,1.83,-10.038,14.842,11.192,0.415,-0.0,4.404,-3.989,-0.353,-14.727,-1.089,-0.0,1.369,-2.459,-0.37,0.928,4.222,4.139,3.755
12.0157,0.048,-0.01,8.696,-1.14,4.84,5.18,-8.449,1.038,-6.687,-41.81,18.35,-11.83,-1.187,0.712,-0.289,-11.285,15.57,1.83,-10.038,14.842,11.285,0.419,0.0,0.32,0.098,0.055,-15.57,-1.127,-0.0,0.73,-1.857,-0.298,0.918,4.342,4.139,3.755
12.0711,0.807,0.201,10.537,1.24,-3.51,-1.14,-1.774,2.072,-8.404,42.04,-93.93,-5.79,-1.079,0.735,-0.396,-14.707,14.471,0.502,-13.569,13.685,14.707,0.538,-0.0,-1.639,2.178,0.264,-14.471,-1.081,0.0,-0.734,-0.348,-0.117,0.487,4.2,4.139,3.755
12.0711,0.807,0.201,10.537,1.24,-3.51,-1.14,-1.774,2.072,-8.404,42.04,-93.93,-5.79,-1.079,0.735,-0.396,-14.707,14.471,0.502,-13.569,13.685,14.707,0.538,-0.0,-1.639,2.178,0.264,-14.471,-1.081,0.0,-0.734,-0.348,-0.117,0.487,4.2,4.139,3.755
12.1288,-0.043,-0.508,9.838,-1.3,5.99,3.11,-3.411,1.829,-7.582,29.61,-247.92,6.57,-1.237,0.755,-0.357,-23.433,14.47,-1.779,-22.135,13.573,23.433,0.843,0.0,-4.327,5.17,0.565,-14.47,-1.083,-0.0,-0.517,-0.567,-0.143,5.723,4.187,4.139,3.755
12.1608,-1.915,0.342,9.548,0.66,-2.61,-1.67,1.826,2.485,-10.81,28.16,25.02,-12.34,-0.512,0.712,-0.33,-24.622,13.949,-2.004,-24.043,13.104,24.622,0.885,-0.0,0.437,0.448,0.093,-13.949,-1.062,0.0,-0.491,-0.57,-0.144,5.49,4.129,4.139,3.755
12.1608,-1.915,0.342,9.548,0.66,-2.61,-1.67,1.826,2.485,-10.81,28.16,25.02,-12.34,-0.512,0.712,-0.33,-24.622,13.949,-2.004,-24.043,13.104,24.622,0.885,-0.0,0.437,0.448,0.093,-13.949,-1.062,0.0,-0.491,-0.57,-0.144,5.49,4.129,4.139,3.755
12.2181,0.11,0.029,9.397,-0.38,2.67,-2.58,-4.149,2.051,-10.284,-43.18,252.35,7.6,-1.076,0.75,-0.427,-15.557,13.788,0.339,-14.421,12.984,15.557,0.568,0.0,4.404,-3.836,-0.336,-13.788,-1.057,-0.0,0.754,-1.81,-0.293,0.383,4.115,4.139,3.755
12.2181,0.11,0.029,9.397,-0.38,2.67,-2.58,-4.149,2.051,-10.284,-43.18,252.35,7.6,-1.076,0.75,-0.427,-15.557,13.788,0.339,-14.421,12.984,15.557,0.568,0.0,4.404,-3.836,-0.336,-13.788,-1.057,-0.0,0.754,-1.81,-0.293,0.383,4.115,4.139,3.755
